[<11,22>,[25,33,41],[25,32,36],[24,27,36],[25,29,31,41],[25,32,35,41],[24,27,35,41],[25,33,35,36],[21,22,31,41],[21,22,29,33,41],[24,27,32,33,41],[25,32,34,37,42],[25,29,31,35,36],[25,29,30,39,40,41],[21,22,29,32,36],[24,26,28,37,42],[24,26,28,34,36],[24,27,34,37,42],[21,22,31,35,36],[21,22,29,32,35,41],[18,16,19,27,36],[21,22,30,39,40,41],[24,26,28,34,35,41],[24,27,32,29,31,41],[25,33,35,34,37,42],[18,17,22,31,41],[21,22,29,33,35,36],[18,16,19,27,35,41],[18,16,20,26,27,36],[18,17,22,29,33,41],[25,29,30,39,40,35,36]],
[<11,23>,[25,33,41,42],[25,32,34,37],[25,32,36,42],[24,26,28,37],[24,27,34,37],[24,27,36,42],[25,29,31,41,42],[25,32,35,41,42],[25,33,35,34,37],[24,27,35,41,42],[25,33,35,36,42],[21,22,31,41,42],[24,19,20,28,37],[18,16,20,28,37],[25,33,41,36,34,37],[21,22,29,33,41,42],[25,29,31,35,34,37],[24,27,32,33,41,42],[21,22,29,32,34,37],[25,29,31,35,36,42],[25,29,30,39,40,41,42],[21,22,29,32,36,42],[24,26,28,34,36,42],[25,32,27,26,28,37],[18,16,19,26,28,37],[21,22,31,35,34,37],[18,16,19,27,34,37],[25,29,31,41,36,34,37],[21,22,29,32,35,41,42],[18,16,19,27,36,42]],
[<12,13>,[26],[19,20],[27,34,28],[24,18,16,20],[24,25,32,34,28],[27,36,42,37,28],[24,21,17,16,20],[27,35,41,42,37,28],[24,25,33,35,34,28],[27,32,25,18,16,20],[24,18,14,13,15,20],[27,32,33,41,42,37,28],[24,25,33,41,42,37,28],[24,25,33,41,36,34,28],[24,25,29,31,35,34,28],[24,21,22,29,32,34,28],[27,35,33,25,18,16,20],[19,16,18,25,32,34,28],[24,25,32,36,42,37,28],[24,21,12,11,16,20],[27,32,25,21,17,16,20],[24,21,22,31,35,34,28],[27,32,29,22,17,16,20],[24,18,11,10,13,15,20],[27,32,29,31,41,42,37,28],[24,25,29,22,17,16,20],[24,21,17,14,13,15,20],[24,25,29,31,41,42,37,28],[24,25,29,31,41,36,34,28],[24,25,32,35,41,42,37,28]],
[<12,14>,[27,32,29],[24,25,29],[27,35,31],[24,21,22],[27,35,33,29],[27,32,33,31],[27,36,41,31],[24,25,33,31],[26,28,34,32,29],[27,36,41,33,29],[27,35,40,39,30],[26,28,34,35,31],[19,16,18,25,29],[24,25,32,35,31],[19,16,17,22],[24,18,17,22],[26,28,34,35,33,29],[27,32,33,40,39,30],[27,36,41,40,39,30],[27,32,25,21,22],[26,20,16,18,25,29],[24,25,33,40,39,30],[19,16,18,21,22],[19,20,28,34,32,29],[26,20,16,17,22],[26,28,34,32,33,31],[26,28,37,42,41,31],[26,28,34,36,41,31],[27,34,37,42,41,31],[24,25,32,36,41,31]],
[<12,15>,[27,32],[24,25],[27,35,33],[26,28,34,32],[27,36,41,33],[27,35,31,29],[24,21,22,29],[19,16,18,25],[26,28,34,35,33],[27,36,41,31,29],[26,20,16,18,25],[19,20,28,34,32],[27,35,40,39,30,29],[24,21,22,31,33],[26,28,37,42,41,33],[26,28,34,36,41,33],[27,34,37,42,41,33],[26,28,34,35,31,29],[19,16,17,22,29],[19,16,17,21,25],[24,18,17,22,29],[19,20,28,34,35,33],[26,28,37,42,36,32],[27,36,41,40,39,30,29],[19,16,18,21,22,29],[26,20,16,17,22,29],[26,20,16,17,21,25],[24,21,22,31,35,32],[26,28,34,36,41,31,29],[26,28,37,42,41,31,29]],
[<12,16>,[27],[26,28,34],[24,25,32],[24,25,33,35],[19,20,28,34],[24,25,33,41,36],[24,25,29,31,35],[24,21,22,29,32],[26,28,37,42,36],[19,16,18,25,32],[24,21,22,31,35],[26,28,37,42,41,35],[24,25,29,31,41,36],[26,20,16,18,25,32],[24,21,22,29,33,35],[19,16,18,25,33,35],[24,25,29,30,39,40,35],[19,20,28,37,42,36],[24,21,22,31,33,32],[24,21,22,31,41,36],[24,18,16,20,28,34],[26,28,37,42,41,33,32],[24,25,33,41,42,37,34],[19,16,17,22,29,32],[19,16,17,21,25,32],[24,18,17,22,29,32],[26,20,16,18,25,33,35],[24,21,22,29,33,41,36],[19,20,28,37,42,41,35],[24,21,22,30,39,40,35]],
[<12,17>,[26,28],[27,34],[19,20,28],[24,25,32,34],[27,36,42,37],[27,35,41,42,37],[24,25,33,35,34],[24,18,16,20,28],[27,32,33,41,42,37],[24,25,33,41,42,37],[24,25,33,41,36,34],[24,25,29,31,35,34],[24,21,22,29,32,34],[19,16,18,25,32,34],[24,25,32,36,42,37],[24,21,22,31,35,34],[27,32,29,31,41,42,37],[24,25,29,31,41,42,37],[24,25,29,31,41,36,34],[24,25,32,35,41,42,37],[26,20,16,18,25,32,34],[24,21,22,29,33,35,34],[24,21,17,16,20,28],[19,16,18,25,33,35,34],[24,25,33,35,36,42,37],[24,25,29,30,39,40,35,34],[24,21,22,31,33,32,34],[24,21,22,31,41,42,37],[24,21,22,31,41,36,34],[19,16,17,22,29,32,34]],
[<12,18>,[27,35,40,39,38],[24,21,23],[27,32,33,40,39,38],[27,36,41,40,39,38],[24,25,33,40,39,38],[27,32,29,30,38],[24,25,29,30,38],[27,35,31,30,38],[24,21,22,30,38],[26,28,34,35,40,39,38],[27,32,29,31,40,39,38],[24,25,29,31,40,39,38],[24,25,32,35,40,39,38],[27,35,33,29,30,38],[19,16,17,23],[24,18,17,23],[27,32,33,31,30,38],[27,36,41,31,30,38],[24,25,33,31,30,38],[27,32,25,21,23],[27,32,29,22,23],[24,21,22,31,40,39,38],[26,28,34,32,33,40,39,38],[19,16,18,21,23],[26,28,37,42,41,40,39,38],[26,28,34,36,41,40,39,38],[27,34,37,42,41,40,39,38],[26,20,16,17,23],[24,25,29,22,23],[26,28,34,32,29,30,38]],
[<12,19>,[27,35,40,39],[27,32,33,40,39],[27,36,41,40,39],[24,25,33,40,39],[27,32,29,30],[24,25,29,30],[27,35,31,30],[24,21,22,30],[27,32,29,31,40,39],[26,28,34,35,40,39],[24,25,29,31,40,39],[24,25,32,35,40,39],[27,35,33,29,30],[27,32,33,31,30],[27,36,41,31,30],[24,25,33,31,30],[24,21,22,31,40,39],[26,28,34,32,33,40,39],[26,28,37,42,41,40,39],[26,28,34,36,41,40,39],[27,34,37,42,41,40,39],[26,28,34,32,29,30],[24,25,32,36,41,40,39],[27,36,41,33,29,30],[24,21,22,29,33,40,39],[19,20,28,34,35,40,39],[24,21,23,38],[19,16,18,25,33,40,39],[26,28,34,35,31,30],[19,16,18,25,29,30]],
[<12,20>,[27,35,40],[27,32,33,40],[27,36,41,40],[24,25,33,40],[27,32,29,31,40],[26,28,34,35,40],[24,25,29,31,40],[24,25,32,35,40],[24,21,22,31,40],[27,32,29,30,39],[26,28,34,32,33,40],[26,28,37,42,41,40],[26,28,34,36,41,40],[27,34,37,42,41,40],[24,25,29,30,39],[24,25,32,36,41,40],[24,21,22,29,33,40],[27,35,31,30,39],[19,20,28,34,35,40],[19,16,18,25,33,40],[24,21,22,30,39],[26,28,34,32,29,31,40],[27,35,33,29,30,39],[26,20,16,18,25,33,40],[27,32,33,31,30,39],[27,36,41,31,30,39],[19,20,28,37,42,41,40],[19,20,28,34,32,33,40],[19,20,28,34,36,41,40],[24,21,22,29,32,35,40]],
[<12,21>,[27,35],[27,32,33],[27,36,41],[24,25,33],[27,32,29,31],[26,28,34,35],[24,25,29,31],[24,25,32,35],[24,21,22,31],[26,28,34,32,33],[26,28,37,42,41],[26,28,34,36,41],[27,34,37,42,41],[24,25,32,36,41],[24,21,22,29,33],[19,20,28,34,35],[19,16,18,25,33],[27,32,29,30,39,40],[24,25,29,30,39,40],[26,28,34,32,29,31],[26,20,16,18,25,33],[19,20,28,34,32,33],[19,20,28,37,42,41],[19,20,28,34,36,41],[24,21,22,29,32,35],[26,28,37,42,36,35],[24,21,22,30,39,40],[19,16,18,25,29,31],[19,16,18,25,32,35],[19,16,17,22,31]],
[<12,22>,[27,36],[27,35,41],[27,32,33,41],[24,25,33,41],[26,28,37,42],[26,28,34,36],[27,34,37,42],[24,25,32,36],[27,32,29,31,41],[26,28,34,35,41],[24,25,29,31,41],[24,25,32,35,41],[24,25,33,35,36],[24,21,22,31,41],[19,20,28,34,36],[19,20,28,37,42],[26,28,34,32,33,41],[24,21,22,29,33,41],[19,20,28,34,35,41],[19,16,18,25,33,41],[27,32,29,30,39,40,41],[24,25,32,34,37,42],[24,25,29,31,35,36],[24,25,29,30,39,40,41],[24,21,22,29,32,36],[26,28,34,32,29,31,41],[19,16,18,25,32,36],[26,20,16,18,25,33,41],[19,20,28,34,32,33,41],[24,21,22,31,35,36]],
[<12,23>,[26,28,37],[27,34,37],[27,36,42],[27,35,41,42],[19,20,28,37],[27,32,33,41,42],[24,25,33,41,42],[24,25,32,34,37],[26,28,34,36,42],[24,25,32,36,42],[27,32,29,31,41,42],[26,28,34,35,41,42],[24,25,29,31,41,42],[24,25,32,35,41,42],[24,25,33,35,34,37],[24,25,33,35,36,42],[19,20,28,34,36,42],[24,21,22,31,41,42],[26,28,34,32,33,41,42],[24,18,16,20,28,37],[24,25,33,41,36,34,37],[24,21,22,29,33,41,42],[24,25,29,31,35,34,37],[19,20,28,34,35,41,42],[19,16,18,25,33,41,42],[27,32,29,30,39,40,41,42],[24,21,22,29,32,34,37],[24,25,29,31,35,36,42],[24,25,29,30,39,40,41,42],[19,16,18,25,32,34,37]],
[<13,14>,[26,27,32,29],[26,24,25,29],[28,34,32,29],[26,27,35,31],[26,24,21,22],[28,34,35,31],[26,27,35,33,29],[28,34,35,33,29],[20,19,27,32,29],[26,27,32,33,31],[26,27,36,41,31],[20,19,24,25,29],[26,24,25,33,31],[20,16,18,25,29],[20,16,17,22],[28,34,32,33,31],[28,34,36,41,31],[28,37,42,41,31],[20,19,27,35,31],[26,27,36,41,33,29],[26,27,35,40,39,30],[20,19,24,21,22],[28,37,42,41,33,29],[28,34,36,41,33,29],[20,16,18,21,22],[28,34,35,40,39,30],[20,19,27,35,33,29],[26,19,16,18,25,29],[26,24,25,32,35,31],[26,19,16,17,22]],
[<13,15>,[26,27,32],[26,24,25],[28,34,32],[26,27,35,33],[28,34,35,33],[20,19,27,32],[20,19,24,25],[20,16,18,25],[26,27,36,41,33],[26,27,35,31,29],[28,37,42,41,33],[28,34,36,41,33],[26,24,21,22,29],[28,34,35,31,29],[20,19,27,35,33],[26,19,16,18,25],[28,37,42,36,32],[26,27,36,41,31,29],[28,34,27,24,25],[20,16,17,22,29],[20,16,17,21,25],[28,37,42,41,31,29],[28,34,36,41,31,29],[28,37,42,41,35,32],[20,19,27,36,41,33],[20,19,27,35,31,29],[26,27,35,40,39,30,29],[20,19,24,21,22,29],[20,16,18,21,22,29],[26,24,21,22,31,33]],
[<13,16>,[26,27],[28,34],[20,19,27],[26,24,25,32],[28,37,42,36],[26,24,25,33,35],[28,37,42,41,35],[20,19,24,25,32],[20,16,18,25,32],[20,16,18,24,27],[26,24,25,33,41,36],[26,24,25,29,31,35],[28,37,42,41,33,32],[26,24,21,22,29,32],[26,19,16,18,25,32],[20,19,24,25,33,35],[20,16,18,25,33,35],[26,24,21,22,31,35],[26,24,25,29,31,41,36],[20,16,17,22,29,32],[20,16,17,21,25,32],[28,37,42,41,31,29,32],[26,24,21,22,29,33,35],[20,19,24,25,33,41,36],[26,19,16,18,25,33,35],[20,16,18,25,33,41,36],[20,19,24,25,29,31,35],[20,16,17,21,24,27],[20,16,18,25,29,31,35],[20,19,24,21,22,29,32]],
[<13,17>,[28],[26,27,34],[20,19,27,34],[26,24,25,32,34],[26,27,36,42,37],[26,27,35,41,42,37],[26,24,25,33,35,34],[20,19,24,25,32,34],[20,16,18,25,32,34],[20,19,27,36,42,37],[26,27,32,33,41,42,37],[20,16,18,24,27,34],[26,24,25,33,41,42,37],[26,24,25,33,41,36,34],[26,24,25,29,31,35,34],[26,24,21,22,29,32,34],[20,19,27,35,41,42,37],[26,19,16,18,25,32,34],[26,24,25,32,36,42,37],[20,19,24,25,33,35,34],[20,16,18,25,33,35,34],[26,24,21,22,31,35,34],[26,27,32,29,31,41,42,37],[26,24,25,29,31,41,42,37],[26,24,25,29,31,41,36,34],[26,24,25,32,35,41,42,37],[20,16,17,22,29,32,34],[20,16,17,21,25,32,34],[26,24,21,22,29,33,35,34],[20,19,27,32,33,41,42,37]],
[<13,18>,[26,27,35,40,39,38],[28,34,35,40,39,38],[26,24,21,23],[26,27,32,33,40,39,38],[26,27,36,41,40,39,38],[26,24,25,33,40,39,38],[26,27,32,29,30,38],[26,24,25,29,30,38],[28,34,32,33,40,39,38],[28,37,42,41,40,39,38],[28,34,36,41,40,39,38],[20,16,17,23],[28,34,32,29,30,38],[20,19,27,35,40,39,38],[26,27,35,31,30,38],[20,19,24,21,23],[28,34,35,31,30,38],[20,16,18,21,23],[26,27,32,29,31,40,39,38],[26,24,21,22,30,38],[26,24,25,29,31,40,39,38],[26,24,25,32,35,40,39,38],[26,27,35,33,29,30,38],[26,19,16,17,23],[28,34,32,29,31,40,39,38],[26,24,18,17,23],[20,19,27,32,33,40,39,38],[20,19,27,36,41,40,39,38],[28,34,35,33,29,30,38],[20,19,24,25,33,40,39,38]],
[<13,19>,[26,27,35,40,39],[28,34,35,40,39],[26,27,32,33,40,39],[26,27,36,41,40,39],[26,24,25,33,40,39],[26,27,32,29,30],[26,24,25,29,30],[28,34,32,33,40,39],[28,37,42,41,40,39],[28,34,36,41,40,39],[28,34,32,29,30],[20,19,27,35,40,39],[26,27,35,31,30],[28,34,35,31,30],[26,27,32,29,31,40,39],[26,24,21,22,30],[26,24,25,29,31,40,39],[26,24,25,32,35,40,39],[26,27,35,33,29,30],[28,34,32,29,31,40,39],[20,19,27,32,33,40,39],[20,19,27,36,41,40,39],[28,34,35,33,29,30],[20,19,24,25,33,40,39],[20,19,27,32,29,30],[26,27,32,33,31,30],[26,27,36,41,31,30],[20,16,18,25,33,40,39],[20,19,24,25,29,30],[26,24,25,33,31,30]],
[<13,20>,[26,27,35,40],[28,34,35,40],[26,27,32,33,40],[26,27,36,41,40],[26,24,25,33,40],[28,34,32,33,40],[28,37,42,41,40],[28,34,36,41,40],[20,19,27,35,40],[26,27,32,29,31,40],[26,24,25,29,31,40],[26,24,25,32,35,40],[28,34,32,29,31,40],[20,19,27,32,33,40],[20,19,27,36,41,40],[20,19,24,25,33,40],[20,16,18,25,33,40],[26,24,21,22,31,40],[28,37,42,36,35,40],[26,27,32,29,30,39],[26,27,34,37,42,41,40],[26,24,25,29,30,39],[26,24,25,32,36,41,40],[28,34,32,29,30,39],[26,24,21,22,29,33,40],[26,27,35,31,30,39],[20,19,27,32,29,31,40],[26,19,16,18,25,33,40],[20,19,24,25,29,31,40],[20,16,18,25,29,31,40]],
[<13,21>,[26,27,35],[28,34,35],[26,27,32,33],[26,27,36,41],[26,24,25,33],[28,34,32,33],[28,37,42,41],[28,34,36,41],[20,19,27,35],[26,27,32,29,31],[26,24,25,29,31],[26,24,25,32,35],[28,34,32,29,31],[20,19,27,32,33],[20,19,27,36,41],[20,19,24,25,33],[20,16,18,25,33],[26,24,21,22,31],[28,37,42,36,35],[26,27,34,37,42,41],[26,24,25,32,36,41],[26,24,21,22,29,33],[20,19,27,32,29,31],[26,19,16,18,25,33],[20,19,24,25,29,31],[26,27,32,29,30,39,40],[20,19,24,25,32,35],[20,16,18,25,29,31],[20,16,18,25,32,35],[26,24,25,29,30,39,40]],
[<13,22>,[26,27,36],[28,37,42],[28,34,36],[26,27,35,41],[28,34,35,41],[20,19,27,36],[26,27,32,33,41],[26,24,25,33,41],[28,34,32,33,41],[20,19,27,35,41],[26,27,34,37,42],[26,24,25,32,36],[26,27,32,29,31,41],[26,24,25,29,31,41],[26,24,25,32,35,41],[28,34,32,29,31,41],[20,19,27,32,33,41],[20,19,24,25,33,41],[20,16,18,25,33,41],[26,24,25,33,35,36],[26,24,21,22,31,41],[20,19,27,34,37,42],[20,19,24,25,32,36],[20,16,18,25,32,36],[26,24,21,22,29,33,41],[20,19,27,32,29,31,41],[20,16,18,24,27,36],[26,19,16,18,25,33,41],[20,19,24,25,29,31,41],[26,27,32,29,30,39,40,41]],
[<13,23>,[28,37],[26,27,34,37],[26,27,36,42],[28,34,36,42],[26,27,35,41,42],[28,34,35,41,42],[20,19,27,34,37],[20,19,27,36,42],[26,27,32,33,41,42],[26,24,25,33,41,42],[28,34,32,33,41,42],[26,24,25,32,34,37],[20,19,27,35,41,42],[26,24,25,32,36,42],[26,27,32,29,31,41,42],[26,24,25,29,31,41,42],[26,24,25,32,35,41,42],[28,34,32,29,31,41,42],[26,24,25,33,35,34,37],[20,19,27,32,33,41,42],[20,19,24,25,33,41,42],[20,16,18,25,33,41,42],[26,24,25,33,35,36,42],[20,19,24,25,32,34,37],[26,24,21,22,31,41,42],[20,16,18,25,32,34,37],[20,19,24,25,32,36,42],[20,16,18,25,32,36,42],[20,16,18,24,27,34,37],[26,24,25,33,41,36,34,37]],
[<14,15>,[29],[31,33],[31,35,32],[30,39,40,33],[22,21,25],[31,41,36,32],[30,39,40,35,32],[22,17,18,25],[30,39,40,41,36,32],[31,35,27,24,25],[31,41,42,37,34,32],[22,21,24,27,32],[31,41,36,27,24,25],[22,21,24,27,35,33],[30,39,40,35,27,24,25],[30,39,40,41,42,37,34,32],[22,12,11,18,25],[31,35,34,28,26,24,25],[22,17,16,19,27,32],[22,17,18,24,27,32],[22,21,24,26,28,34,32],[22,17,16,19,24,25],[22,21,24,27,36,41,33],[31,35,27,19,16,18,25],[22,23,38,39,40,33],[30,38,23,21,25],[30,39,40,41,36,27,24,25],[22,21,18,16,19,27,32],[22,17,16,20,26,27,32],[31,41,42,37,28,26,27,32]],
[<14,16>,[29,32],[31,35],[29,33,35],[31,33,32],[31,41,36],[29,33,41,36],[30,39,40,35],[29,25,24,27],[30,39,40,33,32],[30,39,40,41,36],[22,21,25,32],[31,41,42,37,34],[22,21,24,27],[29,33,41,42,37,34],[22,21,25,33,35],[31,33,25,24,27],[29,25,24,26,28,34],[30,39,40,41,42,37,34],[22,17,18,25,32],[22,21,25,33,41,36],[29,25,18,16,19,27],[22,17,16,19,27],[22,17,18,24,27],[22,21,24,26,28,34],[30,39,40,33,25,24,27],[29,25,18,16,20,26,27],[22,21,18,16,19,27],[22,17,16,20,26,27],[31,41,42,37,28,26,27],[22,17,18,25,33,35]],
[<14,17>,[29,32,34],[31,35,34],[29,33,35,34],[31,33,32,34],[31,41,42,37],[31,41,36,34],[29,33,41,42,37],[29,33,41,36,34],[30,39,40,35,34],[29,32,36,42,37],[29,32,27,26,28],[29,25,24,26,28],[29,25,24,27,34],[31,35,36,42,37],[29,32,35,41,42,37],[30,39,40,33,32,34],[30,39,40,41,42,37],[30,39,40,41,36,34],[22,21,25,32,34],[31,35,27,26,28],[29,33,35,36,42,37],[22,21,24,26,28],[22,21,24,27,34],[29,33,35,27,26,28],[31,33,32,36,42,37],[29,32,27,19,20,28],[31,41,36,27,26,28],[31,33,32,27,26,28],[29,25,24,19,20,28],[31,33,25,24,26,28]],
[<14,18>,[30,38],[31,40,39,38],[29,33,40,39,38],[22,23],[29,32,35,40,39,38],[29,25,21,23],[29,32,36,41,40,39,38],[22,21,25,33,40,39,38],[31,33,25,21,23],[29,25,18,17,23],[29,25,24,27,35,40,39,38],[29,32,34,37,42,41,40,39,38],[29,32,27,24,21,23],[22,21,25,32,35,40,39,38],[31,35,32,25,21,23],[22,21,24,27,35,40,39,38],[31,35,27,24,21,23],[29,25,24,27,36,41,40,39,38],[30,39,40,33,25,21,23],[22,17,18,25,33,40,39,38],[31,33,25,18,17,23],[22,21,25,32,36,41,40,39,38],[29,33,35,27,24,21,23],[31,41,36,32,25,21,23],[22,21,24,27,32,33,40,39,38],[22,21,24,27,36,41,40,39,38],[31,33,32,27,24,21,23],[31,41,36,27,24,21,23],[29,25,18,11,12,23],[29,25,24,26,28,34,35,40,39,38]],
[<14,19>,[30],[31,40,39],[29,33,40,39],[29,32,35,40,39],[29,32,36,41,40,39],[22,21,25,33,40,39],[22,23,38],[29,25,24,27,35,40,39],[29,32,34,37,42,41,40,39],[22,21,25,32,35,40,39],[22,21,24,27,35,40,39],[29,25,24,27,36,41,40,39],[29,25,21,23,38],[22,17,18,25,33,40,39],[22,21,25,32,36,41,40,39],[22,21,24,27,32,33,40,39],[22,21,24,27,36,41,40,39],[29,25,24,26,28,34,35,40,39],[22,17,18,25,32,35,40,39],[31,33,25,21,23,38],[29,25,18,16,19,27,35,40,39],[22,17,16,19,27,35,40,39],[22,17,18,24,27,35,40,39],[22,21,24,26,28,34,35,40,39],[29,32,27,26,28,37,42,41,40,39],[29,25,18,17,23,38],[29,25,24,26,28,34,36,41,40,39],[29,25,24,26,28,37,42,41,40,39],[29,25,24,27,34,37,42,41,40,39],[29,25,18,16,20,26,27,35,40,39]],
[<14,20>,[31,40],[29,33,40],[30,39],[29,32,35,40],[29,32,36,41,40],[22,21,25,33,40],[29,25,24,27,35,40],[29,32,34,37,42,41,40],[22,21,25,32,35,40],[22,21,24,27,35,40],[29,25,24,27,36,41,40],[22,17,18,25,33,40],[22,23,38,39],[22,21,25,32,36,41,40],[22,21,24,27,32,33,40],[22,21,24,27,36,41,40],[29,25,24,26,28,34,35,40],[22,17,18,25,32,35,40],[29,25,18,16,19,27,35,40],[22,17,16,19,27,35,40],[22,17,18,24,27,35,40],[22,21,24,26,28,34,35,40],[29,25,21,23,38,39],[29,32,27,26,28,37,42,41,40],[29,25,24,26,28,34,36,41,40],[29,25,24,26,28,37,42,41,40],[29,25,24,27,34,37,42,41,40],[29,25,18,16,20,26,27,35,40],[22,21,18,16,19,27,35,40],[22,17,18,25,32,36,41,40]],
[<14,21>,[31],[29,33],[29,32,35],[30,39,40],[29,32,36,41],[22,21,25,33],[29,25,24,27,35],[29,32,34,37,42,41],[22,21,25,32,35],[22,21,24,27,35],[29,25,24,27,36,41],[22,17,18,25,33],[22,21,25,32,36,41],[22,21,24,27,32,33],[22,21,24,27,36,41],[29,25,24,26,28,34,35],[22,23,38,39,40],[22,17,18,25,32,35],[29,25,18,16,19,27,35],[22,17,16,19,27,35],[22,17,18,24,27,35],[22,21,24,26,28,34,35],[29,32,27,26,28,37,42,41],[29,25,24,26,28,34,36,41],[29,25,24,26,28,37,42,41],[29,25,24,27,34,37,42,41],[29,25,18,16,20,26,27,35],[22,21,18,16,19,27,35],[22,17,18,25,32,36,41],[22,17,16,20,26,27,35]],
[<14,22>,[31,41],[29,33,41],[29,32,36],[31,35,36],[29,32,35,41],[30,39,40,41],[29,33,35,36],[31,33,32,36],[29,32,34,37,42],[30,39,40,35,36],[31,35,34,37,42],[22,21,25,33,41],[29,25,24,27,36],[29,33,35,34,37,42],[30,39,40,33,32,36],[22,21,25,32,36],[29,25,24,27,35,41],[31,33,32,34,37,42],[22,21,24,27,36],[22,21,25,32,35,41],[30,39,40,35,34,37,42],[22,21,24,27,35,41],[22,21,25,33,35,36],[31,33,25,24,27,36],[22,17,18,25,33,41],[29,32,27,26,28,37,42],[29,25,24,26,28,37,42],[29,25,24,26,28,34,36],[29,25,24,27,34,37,42],[30,39,40,33,32,34,37,42]],
[<14,23>,[31,41,42],[29,33,41,42],[29,32,34,37],[29,32,36,42],[31,35,34,37],[29,32,35,41,42],[31,35,36,42],[30,39,40,41,42],[29,33,35,34,37],[29,33,35,36,42],[31,41,36,34,37],[31,33,32,34,37],[31,33,32,36,42],[29,33,41,36,34,37],[30,39,40,35,34,37],[30,39,40,35,36,42],[29,32,27,26,28,37],[29,25,24,26,28,37],[29,25,24,27,34,37],[22,21,25,33,41,42],[30,39,40,41,36,34,37],[29,25,24,27,36,42],[30,39,40,33,32,34,37],[31,35,27,26,28,37],[22,21,25,32,34,37],[30,39,40,33,32,36,42],[22,21,25,32,36,42],[22,21,24,26,28,37],[22,21,24,27,34,37],[29,25,24,27,35,41,42]],
[<15,16>,[32],[33,35],[33,41,36],[29,31,35],[25,24,27],[29,31,41,36],[29,30,39,40,35],[33,41,42,37,34],[29,30,39,40,41,36],[25,24,26,28,34],[29,31,41,42,37,34],[29,22,21,24,27],[25,21,22,31,35],[25,18,16,19,27],[25,18,16,20,26,27],[25,24,19,20,28,34],[25,21,22,31,41,36],[25,18,16,20,28,34],[33,31,22,21,24,27],[29,30,39,40,41,42,37,34],[33,41,42,37,28,26,27],[29,22,17,16,19,27],[25,21,22,30,39,40,35],[25,21,17,16,19,27],[29,22,17,18,24,27],[29,22,21,24,26,28,34],[25,18,17,22,31,35],[25,18,16,19,26,28,34],[25,24,26,28,37,42,36],[29,22,21,18,16,19,27]],
[<15,17>,[32,34],[33,35,34],[33,41,42,37],[33,41,36,34],[29,31,35,34],[32,36,42,37],[32,27,26,28],[25,24,26,28],[25,24,27,34],[29,31,41,42,37],[29,31,41,36,34],[32,35,41,42,37],[33,35,36,42,37],[29,30,39,40,35,34],[33,35,27,26,28],[32,27,19,20,28],[25,24,19,20,28],[25,18,16,20,28],[29,31,35,36,42,37],[29,30,39,40,41,42,37],[29,30,39,40,41,36,34],[33,41,36,27,26,28],[29,31,35,27,26,28],[29,22,21,24,26,28],[29,22,21,24,27,34],[33,35,27,19,20,28],[25,18,16,19,26,28],[25,21,22,31,35,34],[25,18,16,19,27,34],[25,24,27,36,42,37]],
[<15,18>,[33,40,39,38],[29,30,38],[29,31,40,39,38],[32,35,40,39,38],[33,31,30,38],[29,22,23],[25,21,23],[32,36,41,40,39,38],[32,35,31,30,38],[33,31,22,23],[25,21,22,30,38],[32,36,41,31,30,38],[25,18,17,23],[25,24,27,35,40,39,38],[32,34,37,42,41,40,39,38],[25,21,22,31,40,39,38],[32,27,24,21,23],[32,35,31,22,23],[25,24,27,36,41,40,39,38],[33,40,39,30,22,23],[25,18,17,22,30,38],[33,35,27,24,21,23],[32,36,41,31,22,23],[25,24,27,35,31,30,38],[32,34,37,42,41,31,30,38],[32,27,24,21,22,30,38],[25,18,11,12,23],[25,24,26,28,34,35,40,39,38],[32,35,40,39,30,22,23],[32,27,19,16,17,23]],
[<15,19>,[33,40,39],[29,30],[29,31,40,39],[32,35,40,39],[33,31,30],[32,36,41,40,39],[32,35,31,30],[25,21,22,30],[32,36,41,31,30],[25,24,27,35,40,39],[32,34,37,42,41,40,39],[25,21,22,31,40,39],[29,22,23,38],[25,24,27,36,41,40,39],[25,21,23,38],[25,18,17,22,30],[25,24,27,35,31,30],[32,34,37,42,41,31,30],[32,27,24,21,22,30],[25,24,26,28,34,35,40,39],[25,18,17,22,31,40,39],[29,22,21,24,27,35,40,39],[33,31,22,23,38],[25,18,16,19,27,35,40,39],[25,24,27,36,41,31,30],[32,27,24,21,22,31,40,39],[32,27,26,28,37,42,41,40,39],[25,18,17,23,38],[33,35,27,24,21,22,30],[25,24,26,28,37,42,41,40,39]],
[<15,20>,[33,40],[29,31,40],[32,35,40],[29,30,39],[32,36,41,40],[33,31,30,39],[25,24,27,35,40],[32,34,37,42,41,40],[25,21,22,31,40],[32,35,31,30,39],[25,24,27,36,41,40],[25,21,22,30,39],[32,36,41,31,30,39],[25,24,26,28,34,35,40],[25,18,17,22,31,40],[29,22,21,24,27,35,40],[25,18,16,19,27,35,40],[32,27,24,21,22,31,40],[25,21,23,38,39],[29,22,23,38,39],[32,27,26,28,37,42,41,40],[25,24,26,28,34,36,41,40],[25,24,26,28,37,42,41,40],[25,24,27,34,37,42,41,40],[25,18,17,22,30,39],[25,18,16,20,26,27,35,40],[29,22,21,24,27,36,41,40],[25,24,27,35,31,30,39],[25,24,19,20,28,34,35,40],[25,18,16,19,27,36,41,40]],
